bldg_id,BuildingType,RC,WallArea,surfaceArea,OverallHeight,Orientation,GalzingArea,GlazingAreaDistribution,,HeatingEnergykwh,CoolingEnergy
8976,Single-Family Detached,0.832924253,2027.8,4570.2,1,Southwest,144.1,0.071062235,,3306.134743,3122.965324
8983,Single-Family Detached,0.773567127,2494.4,6132.4,1,Southeast,275.6,0.110487492,,15865.10931,2343.982419
8995,50 or more Unit,0.99999585,563.3,1701.3,2,Southeast,50.7,0.090005326,,6766.717939,2222.064854
9058,Single-Family Detached,0.99988623,1740,2426.4,2,Northwest,198.5,0.11408046,,6433.203061,4568.098771
9060,Single-Family Detached,0.871514547,1637.6,3332.5,1,South,94,0.057401075,,13669.71392,2952.104889
9184,Single-Family Detached,0.801044342,1861.2,4297.4,1,Southeast,93.6,0.050290135,,7029.89576,3669.835941
9196,Single-Family Detached,0.744529875,2766.8,7111.4,1,Southwest,257.4,0.093031661,,6557.758266,4387.860063
9278,Single-Family Detached,0.968042554,3402.8,5575.2,2,East,235.8,0.069295874,,26547.54982,2861.545929
9345,Single-Family Detached,0.906940775,1113.6,2098.6,1,West,118.8,0.106681034,,7545.114702,2551.769808
9354,Single-Family Detached,0.801044342,2142,4900.1,1,Northwest,127.6,0.059570495,,5829.769727,6877.205734
9363,Mobile Home,0.984889259,576.4,874.4,1,Northeast,52,0.090215128,,1215.072657,636.2572933
9406,Single-Family Detached,0.832924253,2027.8,4570.2,1,South,72,0.03550646,,4490.434937,6410.636589
9425,Single-Family Detached,0.744529875,1921.2,5231.2,1,Northeast,173,0.090047887,,6660.040069,6435.54763
9432,Mobile Home,0.871514547,1170.2,2398.2,1,Southwest,105.4,0.090070073,,9402.599144,81.76682858
9499,Single-Family Detached,0.871514547,1637.6,3332.5,1,Northwest,156.6,0.095627748,,5830.942012,14392.13411
9578,Single-Family Detached,0.744529875,1921.2,5231.2,1,East,346,0.180095773,,25988.07714,8466.237075
9655,Single-Family Detached,0.937146424,928.8,1637.6,1,North,50.4,0.054263566,,5709.024447,2309.693104
9661,2 Unit,0.99999585,1126.6,2264.6,2,Southwest,169,0.150008876,,3678.335001,3356.249896
9672,Single-Family Detached,0.99988623,2142,3029.6,2,South,99.4,0.046405229,,10699.14556,2669.291307
9702,Mobile Home,0.906940775,991.2,1872.2,1,East,118.8,0.119854722,,659.99605,3488.71802
9757,Single-Family Detached,0.871514547,1340.8,2713.8,1,South,140.4,0.104713604,,15220.64603,2143.521808
9845,50 or more Unit,0.943945833,174.3,1028.3,3,South,20.9,0.119908204,,1816.161422,1585.221419
9849,Single-Family Detached,0.744529875,2381,6081.6,1,North,346,0.145317094,,330.2910961,5908.019704
9866,Single-Family Detached,0.832924253,1898.8,4119.2,1,South,111.7,0.058826627,,5929.706963,2939.795905
9874,Single-Family Detached,0.832924253,1611.8,3510.2,1,North,412.8,0.25611118,,1268.411592,4197.070796
9886,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,210.6,0.157070406,,1087.879812,2916.350219
9898,Single-Family Detached,0.871514547,1170.2,2398.2,1,North,140.4,0.119979491,,1711.53505,3160.771492
9952,Single-Family Detached,0.832924253,1611.8,3510.2,1,South,206.4,0.12805559,,3726.398657,5043.753117
9962,Single-Family Detached,0.744529875,2766.8,7111.4,1,East,154.4,0.05580454,,11276.78864,8541.263269
9967,Single-Family Detached,0.995742895,2064,3013.2,2,West,292.1,0.141521318,,4071.343306,8054.17915
9968,Mobile Home,0.906940775,991.2,1872.2,1,South,89.2,0.089991929,,6873.68888,1955.077109
9969,Single-Family Detached,0.988418785,2588.2,3821.7,2,South,198.4,0.076655591,,17540.88969,7470.381578
9980,Single-Family Detached,0.871514547,1429,2945,1,West,62.8,0.043946816,,2828.721969,5161.567688
10020,Single-Family Detached,0.988418785,2811.6,4351.7,2,South,252.9,0.089948784,,11015.95539,6033.16105
10029,Single-Family Detached,0.871514547,1637.6,3332.5,1,East,188.2,0.114924279,,4713.462022,3442.412791
10041,10 to 19 Unit,0.910018263,174.3,1028.3,1,East,31.4,0.180149168,,1712.707334,81.76682858
10080,Single-Family Attached,0.80267604,1535.3,3941.3,1,West,126.1,0.082133785,,12762.65896,5345.030177
10099,Single-Family Detached,0.906940775,1113.6,2098.6,1,West,89.2,0.080100575,,15273.10575,2045.63607
10127,Single-Family Detached,0.871514547,1340.8,2713.8,1,East,140.4,0.104713604,,1427.842253,4685.913342
10141,Single-Family Detached,0.979627785,3085.8,4904.8,2,North,422.7,0.136982306,,48450.50932,8035.129531
10215,5 to 9 Unit,0.943945833,662.2,662.2,3,Southeast,99.2,0.149803685,,8205.989965,67.99248828
10241,Single-Family Detached,0.979627785,3085.8,5065.8,2,Northwest,352,0.114070905,,15772.20578,2732.301587
10318,Single-Family Attached,0.996000752,690.8,1529.8,2,East,103.7,0.150115808,,11494.83351,3890.225386
10339,Single-Family Detached,0.871514547,1111.4,2013.4,1,East,65.5,0.058934677,,9718.822829,2517.187422
10351,Single-Family Detached,0.832924253,2027.8,4570.2,1,Southwest,144.1,0.071062235,,7248.233708,1731.756953
10360,Mobile Home,0.801044342,1558.6,3737.6,1,Northeast,234,0.150134736,,13366.97151,67.99248828
10385,Single-Family Detached,0.995742895,2466,3576.2,2,Northwest,292,0.118410381,,31232.87702,800.0840216
10418,Single-Family Detached,0.832924253,1376,3074,1,West,247.6,0.17994186,,3680.679571,3811.389268
10474,50 or more Unit,0.93088156,684.8,2366.8,4,East,205.5,0.300087617,,3227.591696,3891.983812
10480,5 to 9 Unit,0.989937806,416.7,1039.7,2,Northwest,75,0.179985601,,3812.854623,1861.880509
10500,3 or 4 Unit,0.997557105,662.2,1516.2,2,East,59.6,0.09000302,,1185.179408,1494.955529
10507,Single-Family Detached,0.801044342,2265.2,5345.4,1,Southwest,164.4,0.072576373,,9096.926018,1963.869241
10509,10 to 19 Unit,0.962018974,563.3,563.3,3,Northeast,101.4,0.180010652,,6770.820934,1356.039842
10596,Mobile Home,0.832924253,1376,3074,1,East,123.8,0.08997093,,2211.807367,2989.324916
10601,Single-Family Detached,0.968042554,3402.8,5575.2,2,East,786.4,0.231103797,,10783.8431,4428.0108
10610,Single-Family Detached,0.801044342,1861.2,4297.4,1,East,93.6,0.050290135,,19385.47901,2103.078
10632,Single-Family Detached,0.979627785,1121.6,2119.6,2,East,101,0.090049929,,35152.11644,673.7703903
10669,Single-Family Detached,0.832924253,1376,3074,1,South,206.4,0.15,,26952.86711,3720.244165
10714,Mobile Home,0.906940775,991.2,1872.2,1,North,89.2,0.089991929,,778.1036913,3961.148585
10753,Single-Family Detached,0.928814344,4373.8,7980,2,East,206,0.047098633,,7720.371202,7325.60447
10811,Single-Family Detached,0.979627785,2827.8,4454.8,2,Southeast,704.5,0.249133602,,11739.54786,6704.586872
10814,Single-Family Detached,0.871514547,1637.6,3332.5,1,North,156.6,0.095627748,,1174.335778,2928.366133
10829,10 to 19 Unit,0.989937806,416.7,1039.7,2,West,75,0.179985601,,1570.274794,2228.219346
10846,Single-Family Detached,0.773567127,2100,5094,1,Southeast,155.6,0.074095238,,19718.99389,5174.462814
10895,Single-Family Detached,0.832924253,1680,3954,1,West,180,0.107142857,,8278.378519,5421.814798
10908,10 to 19 Unit,0.962018974,563.3,1701.3,3,West,50.7,0.090005326,,616.6215317,1710.362766
10935,Single-Family Detached,0.979627785,2629.8,4126.8,2,Southwest,219.7,0.083542475,,9508.690872,537.7854138
10937,Single-Family Detached,0.988418785,2588.2,3965.7,2,East,189.9,0.073371455,,29598.71273,6817.419234
10946,3 or 4 Unit,0.880032866,764.5,1902.5,1,East,91.6,0.119816874,,868.662652,5269.417842
10948,Single-Family Detached,0.906940775,1113.6,2098.6,1,East,59.4,0.053340517,,3344.527052,4194.433157
10969,10 to 19 Unit,0.865754458,299.6,299.6,3,East,45,0.150200267,,886.2469162,1725.016319
10997,3 or 4 Unit,0.92112127,833.4,833.4,3,East,250.2,0.300215983,,3829.852745,2465.606913
11005,Single-Family Detached,0.801044342,1861.2,4297.4,1,East,140.4,0.075435203,,6417.084152,2104.543355
11015,Single-Family Detached,0.871514547,1637.6,3332.5,1,North,188.2,0.114924279,,11960.23038,4605.318797
11020,Single-Family Detached,0.832924253,1611.8,3510.2,1,Northwest,165.2,0.102494106,,2385.30544,1550.639032
11023,Single-Family Detached,0.801044342,2265.2,5345.4,1,North,205.6,0.090764612,,11713.75761,4931.799969
11042,50 or more Unit,0.92112127,148.8,148.8,3,North,17.9,0.120295699,,790.1196052,766.6739196
11067,Single-Family Detached,0.871514547,1637.6,3332.5,1,North,125.4,0.076575476,,6930.251596,4168.05676
11072,Single-Family Detached,0.968042554,2946.8,4797.2,2,West,326,0.110628478,,2728.198592,7170.276804
11108,Single-Family Detached,0.832924253,1611.8,3510.2,1,East,206.4,0.12805559,,1086.121386,2971.740651
11109,Single-Family Detached,0.988418785,2757.6,4136.6,2,Southwest,396.8,0.14389324,,19266.49215,9860.376156
11132,50 or more Unit,0.900316034,201.2,201.2,4,Southwest,30.2,0.150099404,,817.3752147,974.7543795
11174,3 or 4 Unit,0.99999585,764.5,764.5,2,West,114.7,0.150032701,,1847.813097,2688.633997
11258,Mobile Home,0.871514547,1170.2,2398.2,1,East,140.4,0.119979491,,2768.056258,841.4070425
11274,Mobile Home,0.871514547,1170.2,2398.2,1,Southeast,140.4,0.119979491,,9579.027928,2621.520723
11336,10 to 19 Unit,0.989937806,416.7,1039.7,2,Northeast,75,0.179985601,,1650.283196,2303.538611
11370,Single-Family Detached,0.984889259,617.8,951,1,Southwest,52,0.084169634,,4090.099856,1585.51449
11407,Single-Family Detached,0.832924253,2027.8,4570.2,1,Northwest,144.1,0.071062235,,2004.019978,3987.23191
11411,Single-Family Detached,0.832924253,1376,3074,1,North,165.2,0.12005814,,1143.856387,2698.305343
11491,50 or more Unit,0.92112127,148.8,148.8,3,North,22.3,0.149865591,,190.2031245,1505.799159
11530,20 to 49 Unit,0.92112127,416.7,416.7,3,West,37.5,0.089992801,,877.4547841,2575.801636
11554,Single-Family Detached,0.773567127,1728,4406,1,Southeast,155.6,0.090046296,,8612.479539,4508.898415
11559,10 to 19 Unit,0.875751516,348.6,1202.6,4,East,62.8,0.180149168,,1693.364643,1306.803902
11649,5 to 9 Unit,0.943945833,662.2,662.2,3,Northwest,79.4,0.119903352,,3194.767735,2572.870925
11655,2 Unit,0.910018263,662.2,1516.2,1,Southwest,79.4,0.119903352,,4605.025726,95.24809781
11684,Single-Family Detached,0.871514547,1637.6,3332.5,1,South,62.8,0.038348803,,8528.661213,5463.43089
11688,Mobile Home,0.906940775,991.2,1872.2,1,West,118.8,0.119854722,,618.6730292,1621.855302
11701,3 or 4 Unit,0.997557105,662.2,1516.2,2,East,79.4,0.119903352,,3176.890401,896.7974747
11733,Single-Family Detached,0.995742895,2466,3576.2,2,Northwest,175,0.070965126,,12514.72084,7219.805814
11793,Single-Family Detached,0.937146424,840.8,1474.8,1,South,75.6,0.089914367,,3951.184168,5670.339066
11803,Single-Family Detached,0.832924253,1376,3074,1,East,123.8,0.08997093,,18511.54108,2311.451531
11823,Single-Family Detached,0.871514547,1340.8,2713.8,1,North,105.4,0.078609785,,9372.705895,5248.609795
11831,Single-Family Detached,0.871514547,1637.6,3332.5,1,South,94,0.057401075,,18750.68707,6053.676025
11840,Single-Family Detached,0.801044342,1850.6,4605.6,1,Southeast,164.4,0.088836053,,2557.338158,3737.828429
11860,Single-Family Detached,0.928814344,3913.8,6995.3,2,North,309.1,0.078976953,,800.3770927,7502.912468
11862,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,105.4,0.078609785,,13314.21871,67.99248828
11875,Single-Family Attached,0.999939426,586,1189.5,2,South,70.4,0.120136519,,2991.962555,843.45854
11888,Single-Family Detached,0.832924253,2027.8,4570.2,1,Southwest,144.1,0.071062235,,7714.216709,3681.265713
11927,Single-Family Detached,0.996229529,3117,4115,3,East,448.8,0.143984601,,9633.539147,7038.687892
11933,Single-Family Detached,0.871514547,1637.6,3332.5,1,South,125.4,0.076575476,,2451.246431,3588.655254
11935,Mobile Home,0.871514547,1170.2,2398.2,1,West,140.4,0.119979491,,4140.215008,3014.822099
11949,Single-Family Detached,0.968042554,2717,4372,2,Northeast,407.6,0.150018403,,3430.983019,7547.166199
12037,Single-Family Detached,0.832924253,2027.8,4570.2,1,Northeast,180,0.088766151,,7700.73544,0
12046,Single-Family Detached,0.871514547,1637.6,3332.5,1,North,188.2,0.114924279,,2177.518052,3624.702996
12105,Single-Family Detached,0.995742895,2512.8,3775,2,East,221.8,0.088268067,,17896.97104,11372.32981
12135,Single-Family Detached,0.995742895,2064,3013.2,2,Southeast,583.6,0.282751938,,9455.645008,3090.141364
12195,3 or 4 Unit,0.784345086,599.2,599.2,4,Southwest,36,0.060080107,,2746.662069,1588.152129
12215,Single-Family Attached,0.999939426,1113.3,1716.8,2,East,100.2,0.090002695,,1050.659787,3124.430679
12223,Single-Family Detached,0.968042554,3101,5188,2,West,454.6,0.146597872,,24817.55129,6453.424965
12229,Single-Family Detached,0.906940775,1113.6,2098.6,1,North,89.2,0.080100575,,1855.726016,4095.375134
12254,3 or 4 Unit,0.99999585,764.5,764.5,2,West,114.7,0.150032701,,5603.225791,3033.578647
12261,Single-Family Detached,0.871514547,1340.8,2713.8,1,Northeast,140.4,0.104713604,,19450.24772,2420.180898
12275,50 or more Unit,0.943945833,174.3,1028.3,3,Southwest,15.7,0.090074584,,669.0812532,1077.036183
12296,Single-Family Detached,0.832924253,2027.8,4570.2,1,Northwest,144.1,0.071062235,,8701.280074,1719.154898
12367,5 to 9 Unit,0.997557105,487.9,487.9,2,Northeast,146.4,0.300061488,,2848.943873,2741.972933
12397,Single-Family Detached,0.832924253,2027.8,4570.2,1,Southeast,108,0.05325969,,0,397.6974422
12429,Single-Family Detached,0.906940775,991.2,1872.2,1,West,89.2,0.089991929,,8221.22966,909.9856729
12430,10 to 19 Unit,0.989937806,416.7,1039.7,2,North,125.1,0.300215983,,1688.675506,1852.502234
12448,Single-Family Detached,0.832924253,2027.8,4570.2,1,East,144.1,0.071062235,,12432.0748,5097.678195
12477,Single-Family Detached,0.832924253,1680,3954,1,West,108,0.064285714,,5516.769825,4005.402316
12526,50 or more Unit,0.875751516,174.3,1028.3,4,Southeast,31.4,0.180149168,,618.6730291,1268.997734
12570,Single-Family Detached,0.832924253,1611.8,3510.2,1,West,165.2,0.102494106,,4368.517372,2699.477627
12577,Single-Family Detached,0.801044342,1850.6,4605.6,1,South,123.4,0.066681076,,18665.98953,2574.629352
12603,Single-Family Detached,0.832924253,1680,3954,1,East,144.1,0.08577381,,6182.920367,5049.614539
12618,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,105.4,0.078609785,,6281.099176,6403.602883
12624,Single-Family Detached,0.871514547,1340.8,2713.8,1,East,70.2,0.052356802,,12503.87721,7417.921858
12658,Single-Family Detached,0.744529875,1921.2,5231.2,1,North,346,0.180095773,,3994.265615,6147.165697
12791,Single-Family Detached,0.871514547,1170.2,2398.2,1,West,70.2,0.059989745,,1590.203627,2309.986175
12794,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,105.4,0.078609785,,2959.431667,2315.847596
12808,Single-Family Detached,0.99988623,2142,2989.4,2,East,99.4,0.046405229,,2321.709018,4015.366732
12842,Single-Family Detached,0.801044342,1861.2,4297.4,1,East,187,0.100472813,,3784.426729,2654.930825
12938,5 to 9 Unit,0.997557105,487.9,487.9,2,Southeast,43.9,0.089977454,,2086.079877,2546.201458
12986,Single-Family Detached,0.871514547,1340.8,2713.8,1,Northeast,140.4,0.104713604,,4795.22885,3712.038175
12993,Single-Family Detached,0.988418785,2811.6,4351.7,2,Southwest,252.9,0.089948784,,745.5728025,2037.137009
13003,Single-Family Detached,0.832924253,1376,3074,1,Northeast,206.4,0.15,,6869.585885,2860.080573
13008,Single-Family Detached,0.968042554,2946.8,4797.2,2,North,326,0.110628478,,6652.420222,9370.068256
13020,2 Unit,0.99999585,1126.6,1126.6,2,South,135,0.119829576,,1443.08195,95.24809781
13037,20 to 49 Unit,0.989937806,148.8,771.8,2,North,13.4,0.090053763,,173.2050025,1786.854315
13063,Single-Family Detached,0.998034609,1005.7,1690.1,2,South,52.5,0.052202446,,1019.301182,2026.000308
13119,10 to 19 Unit,0.99999585,563.3,563.3,2,Northwest,168.9,0.299840227,,15299.77522,2003.140764
13138,Single-Family Detached,0.832924253,1090.8,2040,1,North,87.4,0.080124679,,2929.245346,1749.634289
13249,Single-Family Detached,0.801044342,1558.6,3737.6,1,Northwest,234,0.150134736,,12519.70304,3784.133658
13279,Single-Family Detached,0.998034609,1185.4,1513.8,2,West,137.6,0.116078961,,4765.04253,6942.853652
13280,Single-Family Detached,0.801044342,2265.2,5345.4,1,South,123.4,0.054476426,,4983.673548,5335.065761
13422,Single-Family Detached,0.871514547,1637.6,3332.5,1,West,313.6,0.191499756,,15176.09923,8231.487148
13446,10 to 19 Unit,0.943945833,487.9,487.9,3,North,73.1,0.149825784,,996.1485675,1284.823572
13456,Single-Family Detached,0.988418785,2811.6,4351.7,2,North,189.9,0.067541613,,20972.75192,6309.233998
13471,Single-Family Detached,0.773567127,2100,5094,1,South,155.6,0.074095238,,12471.63939,7821.480721
13510,Single-Family Detached,0.928814344,4373.8,7819,2,East,309.1,0.070670813,,786.6027523,6924.097104
13529,Single-Family Detached,0.832924253,1680,3954,1,South,216,0.128571429,,7278.713098,4916.853344
13533,Single-Family Detached,0.906940775,991.2,1872.2,1,South,89.2,0.089991929,,6080.052421,747.0381579
13567,Single-Family Detached,0.832924253,1376,3074,1,East,82.4,0.059883721,,17030.94603,1512.246722
13577,Mobile Home,0.984889259,576.4,874.4,1,East,52,0.090215128,,1030.730954,1609.253246
13591,Single-Family Detached,0.995742895,2251.3,3296.5,2,Northwest,97.5,0.043308311,,4937.954461,2168.139777
13630,Single-Family Detached,0.988418785,1517.6,3057.7,2,Northwest,93.4,0.061544544,,3203.559868,3292.653474
13643,5 to 9 Unit,0.997557105,487.9,1341.9,2,West,87.9,0.180159869,,1664.057536,1582.290708
13673,Single-Family Detached,0.988418785,2811.6,4512.6,2,Southwest,126.6,0.045027742,,4060.499678,841.4070425
13677,Single-Family Detached,0.871514547,1637.6,3332.5,1,West,156.6,0.095627748,,4238.979959,4088.6345
13686,Single-Family Detached,0.801044342,2265.2,5345.4,1,West,123.4,0.054476426,,13948.71758,2045.63607
13704,Mobile Home,0.906940775,991.2,1872.2,1,South,178.4,0.179983858,,1663.471395,2101.612644
13733,Single-Family Detached,0.871514547,1637.6,3332.5,1,Northwest,62.8,0.038348803,,2691.564709,7244.130713
13863,Single-Family Detached,0.801044342,1558.6,3737.6,1,East,140.4,0.090080842,,1603.977967,4983.087406
13962,2 Unit,0.959311028,599.2,599.2,2,North,53.8,0.089786382,,173.7911446,1575.550073
13974,Single-Family Detached,0.832924253,2027.8,4570.2,1,East,144.1,0.071062235,,8324.390677,2959.724737
14008,Single-Family Detached,0.832924253,1625,3611,1,West,186.2,0.114584615,,7368.978988,1908.185738
14034,Mobile Home,0.871514547,1170.2,2398.2,1,East,105.4,0.090070073,,1403.810426,0
14038,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,140.4,0.104713604,,3347.457763,3294.998042
14094,Single-Family Detached,0.979627785,2629.8,4126.8,2,Northwest,146.7,0.05578371,,48079.48135,6527.571945
14148,Single-Family Detached,0.832924253,1611.8,3510.2,1,West,247.6,0.153617074,,3397.279845,5939.378308
14176,Single-Family Detached,0.995742895,2466,3576.2,2,Southeast,175,0.070965126,,4487.797298,2274.817647
14246,Single-Family Detached,0.968042554,3402.8,5575.2,2,North,235.8,0.069295874,,28231.53619,7746.747598
14267,Mobile Home,0.871514547,1170.2,2398.2,1,Southeast,351,0.299948727,,2354.239907,4591.251386
14273,Single-Family Detached,0.871514547,1340.8,2713.8,1,East,140.4,0.104713604,,5161.567688,3328.408144
14274,Single-Family Detached,0.871514547,1637.6,3332.5,1,North,188.2,0.114924279,,8202.766183,4212.896634
14320,Single-Family Detached,0.871514547,1340.8,2713.8,1,Southeast,140.4,0.104713604,,835.25255,6864.310605
